genome1,genome2,dist,similarity
GCA_030841945.1_ASM3084194v1_genomic.fna,GCF_022835355.1_ASM2283535v1_genomic.fna,0.012967706,0.9870323
GCF_003471825.1_ASM347182v1_genomic.fna,GCF_022835355.1_ASM2283535v1_genomic.fna,0.0053135157,0.9946865
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835355.1_ASM2283535v1_genomic.fna,0.017771602,0.9822284
EHA03351_bin.43.fa,GCF_022835355.1_ASM2283535v1_genomic.fna,0.005808234,0.99419177
GCF_003469235.1_ASM346923v1_genomic.fna,GCF_022835355.1_ASM2283535v1_genomic.fna,0.017950773,0.9820492
GCA_030839525.1_ASM3083952v1_genomic.fna,EHA03161_bin.52.fa,0.024525821,0.9754742
EHA04680_bin.8.fa,EHA03161_bin.52.fa,0.024525821,0.9754742
EHA04575_bin.10.fa,EHA03161_bin.52.fa,0.0133059025,0.9866941
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.037811697,0.9621883
EHA00535_bin.6.fa,EHA03161_bin.52.fa,0.028956115,0.9710439
EHA00531_bin.1.fa,EHA03161_bin.52.fa,0.024291694,0.9757083
GCF_003439415.1_ASM343941v1_genomic.fna,EHA03161_bin.52.fa,0.014099598,0.9859004
EHA03376_bin.12.fa,EHA03161_bin.52.fa,0.021920502,0.9780795
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.021430492,0.9785695
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.014251828,0.9857482
GCA_025757725.1_ASM2575772v1_genomic.fna,EHA03161_bin.52.fa,0.011531293,0.9884687
GCF_003437495.1_ASM343749v1_genomic.fna,EHA03161_bin.52.fa,0.013898492,0.9861015
GCF_001405775.1_13414_6_6_genomic.fna,EHA03161_bin.52.fa,0.012729287,0.9872707
GCF_003467575.1_ASM346757v1_genomic.fna,EHA03161_bin.52.fa,0.016163707,0.9838363
EHA01439_bin.44.fa,EHA03161_bin.52.fa,0.019055188,0.9809448
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.022492707,0.9775073
GCA_022776965.1_ASM2277696v1_genomic.fna,EHA03161_bin.52.fa,0.020279706,0.9797203
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.013063788,0.9869362
GCF_001406015.1_14207_7_71_genomic.fna,EHA03161_bin.52.fa,0.0244475,0.9755525
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.012029827,0.9879702
GCF_018288975.1_ASM1828897v1_genomic.fna,EHA03161_bin.52.fa,0.013848484,0.9861515
GCF_022835355.1_ASM2283535v1_genomic.fna,EHA03161_bin.52.fa,0.014150202,0.9858498
EHA03161_bin.52.fa,EHA03161_bin.52.fa,0.0,1.0
GCF_018289335.1_ASM1828933v1_genomic.fna,EHA03161_bin.52.fa,0.016442716,0.9835573
GCF_022835335.1_ASM2283533v1_genomic.fna,EHA03161_bin.52.fa,0.014150202,0.9858498
GCA_030842705.1_ASM3084270v1_genomic.fna,EHA03161_bin.52.fa,0.011176109,0.9888239
GCF_018784195.1_ASM1878419v1_genomic.fna,EHA03161_bin.52.fa,0.014714479,0.9852855
EHA05111_bin.128.fa,EHA03161_bin.52.fa,0.012121677,0.9878783
GCA_014870645.1_ASM1487064v1_genomic.fna,EHA03161_bin.52.fa,0.0143536925,0.9856463
GCA_008679285.1_ASM867928v1_genomic.fna,EHA03161_bin.52.fa,0.0130156875,0.9869843
GCA_030843875.1_ASM3084387v1_genomic.fna,EHA03161_bin.52.fa,0.02352649,0.9764735
EHA00726_bin.13.fa,EHA03161_bin.52.fa,0.011983991,0.988016
EHA03288_bin.14.fa,EHA03161_bin.52.fa,0.011531293,0.9884687
GCF_003475725.1_ASM347572v1_genomic.fna,EHA03161_bin.52.fa,0.0157789,0.9842211
EHA02500_bin.116.fa,EHA03161_bin.52.fa,0.026143014,0.973857
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.020345926,0.9796541
GCA_022774455.1_ASM2277445v1_genomic.fna,EHA03161_bin.52.fa,0.011220098,0.9887799
EHA00928_bin.90.fa,EHA03161_bin.52.fa,0.024841309,0.9751587
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.014559209,0.9854408
GCF_003459965.1_ASM345996v1_genomic.fna,EHA03161_bin.52.fa,0.023376226,0.9766238
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.011264324,0.9887357
EHA01202_bin.66.fa,EHA03161_bin.52.fa,0.02352649,0.9764735
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.016781986,0.983218
EHA01634_bin.14.fa,EHA03161_bin.52.fa,0.0034897327,0.99651027
GCF_002206325.1_ASM220632v2_genomic.fna,EHA03161_bin.52.fa,0.010062277,0.9899377
GCF_003468915.1_ASM346891v1_genomic.fna,EHA03161_bin.52.fa,0.015833497,0.9841665
GCF_018784125.1_ASM1878412v1_genomic.fna,EHA03161_bin.52.fa,0.014818728,0.9851813
GCF_018587995.1_ASM1858799v1_genomic.fna,EHA03161_bin.52.fa,0.01605308,0.9839469
GCF_001405935.1_13414_6_56_genomic.fna,EHA03161_bin.52.fa,0.019951403,0.9800486
GCA_015060925.1_ASM1506092v1_genomic.fna,EHA03161_bin.52.fa,0.219531,0.780469
GCF_003474765.1_ASM347476v1_genomic.fna,EHA03161_bin.52.fa,0.02184987,0.9781501
EHA05078_bin.42.fa,EHA03161_bin.52.fa,0.022930622,0.9770694
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.010568798,0.9894312
GCF_012843465.1_ASM1284346v1_genomic.fna,EHA03161_bin.52.fa,0.011576116,0.9884239
GCF_020687325.1_ASM2068732v1_genomic.fna,EHA03161_bin.52.fa,0.023982882,0.9760171
GCF_003472045.1_ASM347204v1_genomic.fna,EHA03161_bin.52.fa,0.010271788,0.9897282
GCF_003464475.1_ASM346447v1_genomic.fna,EHA03161_bin.52.fa,0.014766514,0.9852335
GCF_029369685.1_ASM2936968v1_genomic.fna,EHA03161_bin.52.fa,0.024683118,0.9753169
GCA_008679655.1_ASM867965v1_genomic.fna,EHA03161_bin.52.fa,0.024762094,0.9752379
GCA_003464145.1_ASM346414v1_genomic.fna,EHA03161_bin.52.fa,0.014871001,0.985129
EHA04696_bin.132.fa,EHA03161_bin.52.fa,0.022930622,0.9770694
GCF_003469775.1_ASM346977v1_genomic.fna,EHA03161_bin.52.fa,0.0135015845,0.9864984
GCF_018292145.1_ASM1829214v1_genomic.fna,EHA03161_bin.52.fa,0.013160288,0.9868397
EHA03390_bin.20.fa,EHA03161_bin.52.fa,0.025000513,0.9749995
GCF_003469715.1_ASM346971v1_genomic.fna,EHA03161_bin.52.fa,0.015028477,0.9849715
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.022565126,0.9774349
GCA_022771305.1_ASM2277130v1_genomic.fna,EHA03161_bin.52.fa,0.0036371946,0.9963628
EHA00539_bin.6.fa,EHA03161_bin.52.fa,0.017242372,0.9827576
GCA_030844705.1_ASM3084470v1_genomic.fna,EHA03161_bin.52.fa,0.003756106,0.9962439
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.024525821,0.9754742
GCA_022784765.1_ASM2278476v1_genomic.fna,EHA03161_bin.52.fa,0.022565126,0.9774349
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.012681901,0.9873181
EHA03306_bin.55.fa,EHA03161_bin.52.fa,0.017359018,0.982641
GCA_030844325.1_ASM3084432v1_genomic.fna,EHA03161_bin.52.fa,0.010611594,0.9893884
GCA_030842445.1_ASM3084244v1_genomic.fna,EHA03161_bin.52.fa,0.013257325,0.9867427
EHA04588_bin.13.fa,EHA03161_bin.52.fa,0.019244492,0.9807555
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.02213347,0.97786653
EHA03349_bin.40.fa,EHA03161_bin.52.fa,0.0124467015,0.9875533
GCA_008680675.1_ASM868067v1_genomic.fna,EHA03161_bin.52.fa,0.02156949,0.9784305
GCA_030839725.1_ASM3083972v1_genomic.fna,EHA03161_bin.52.fa,0.01130861,0.9886914
EHA01845_bin.103.fa,EHA03161_bin.52.fa,0.012634695,0.9873653
GCA_009774835.1_ASM977483v1_genomic.fna,EHA03161_bin.52.fa,0.024683118,0.9753169
GCA_020809955.1_ASM2080995v1_genomic.fna,EHA03161_bin.52.fa,0.009896278,0.9901037
GCF_003468605.1_ASM346860v1_genomic.fna,EHA03161_bin.52.fa,0.010356188,0.9896438
GCF_019733675.1_ASM1973367v1_genomic.fna,EHA03161_bin.52.fa,0.016953588,0.9830464
EHA01958_bin.190.fa,EHA03161_bin.52.fa,0.012029827,0.9879702
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.013649583,0.9863504
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.020545602,0.9794544
EHA01281_bin.18.fa,EHA03161_bin.52.fa,0.01171118,0.9882888
GCA_030841945.1_ASM3084194v1_genomic.fna,EHA03161_bin.52.fa,0.012306809,0.9876932
GCF_003471825.1_ASM347182v1_genomic.fna,EHA03161_bin.52.fa,0.014818728,0.9851813
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,EHA03161_bin.52.fa,0.0137985945,0.9862014
EHA03351_bin.43.fa,EHA03161_bin.52.fa,0.01130861,0.9886914
GCF_003469235.1_ASM346923v1_genomic.fna,EHA03161_bin.52.fa,0.016108394,0.9838916
GCA_030839525.1_ASM3083952v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.027424872,0.9725751
EHA04680_bin.8.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025811493,0.9741885
EHA04575_bin.10.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016781986,0.983218
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.039766908,0.9602331
EHA00535_bin.6.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.03391409,0.9660859
EHA00531_bin.1.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.024762094,0.9752379
GCF_003439415.1_ASM343941v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015187204,0.9848128
EHA03376_bin.12.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.02390629,0.9760937
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025241077,0.9747589
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0064199567,0.99358004
GCA_025757725.1_ASM2575772v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014714479,0.9852855
GCF_003437495.1_ASM343749v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01605308,0.9839469
GCF_001405775.1_13414_6_6_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014818728,0.9851813
GCF_003467575.1_ASM346757v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.017300606,0.9826994
EHA01439_bin.44.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.021920502,0.9780795
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025402784,0.9745972
GCA_022776965.1_ASM2277696v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025241077,0.9747589
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.008927941,0.99107206
GCF_001406015.1_14207_7_71_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.026563525,0.9734365
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01572448,0.9842755
GCF_018288975.1_ASM1828897v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014818728,0.9851813
GCF_022835355.1_ASM2283535v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.017950773,0.9820492
EHA03161_bin.52.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016442716,0.9835573
GCF_018289335.1_ASM1828933v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0,1.0
GCF_022835335.1_ASM2283533v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01789093,0.98210907
GCA_030842705.1_ASM3084270v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0154005885,0.9845994
GCF_018784195.1_ASM1878419v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01666832,0.9833317
EHA05111_bin.128.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015240371,0.9847596
GCA_014870645.1_ASM1487064v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0063854456,0.99361455
GCA_008679285.1_ASM867928v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016953588,0.9830464
GCA_030843875.1_ASM3084387v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.026563525,0.9734365
EHA00726_bin.13.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0154005885,0.9845994
EHA03288_bin.14.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015998006,0.984002
GCF_003475725.1_ASM347572v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01655519,0.9834448
EHA02500_bin.116.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.029235482,0.9707645
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.022710681,0.9772893
GCA_022774455.1_ASM2277445v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01605308,0.9839469
EHA00928_bin.90.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0287714,0.9712286
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016781986,0.983218
GCF_003459965.1_ASM345996v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0244475,0.9755525
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015347004,0.984653
EHA01202_bin.66.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.02725041,0.9727496
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.020478904,0.9795211
EHA01634_bin.14.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.017831206,0.9821688
GCF_002206325.1_ASM220632v2_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01567018,0.9843298
GCF_003468915.1_ASM346891v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01789093,0.98210907
GCF_018784125.1_ASM1878412v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.013550818,0.9864492
GCF_018587995.1_ASM1858799v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.009813786,0.9901862
GCF_001405935.1_13414_6_56_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.02227658,0.9777234
GCA_015060925.1_ASM1506092v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.23010999,0.76989
GCF_003474765.1_ASM347476v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.024214208,0.9757858
EHA05078_bin.42.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.024762094,0.9752379
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014975905,0.9850241
GCF_012843465.1_ASM1284346v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015347004,0.984653
GCF_020687325.1_ASM2068732v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025976717,0.9740233
GCF_003472045.1_ASM347204v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014251828,0.9857482
GCF_003464475.1_ASM346447v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.017184377,0.9828156
GCF_029369685.1_ASM2936968v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.024525821,0.9754742
GCA_008679655.1_ASM867965v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.027163506,0.9728365
GCA_003464145.1_ASM346414v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015293598,0.9847064
EHA04696_bin.132.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025000513,0.9749995
GCF_003469775.1_ASM346977v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015293598,0.9847064
GCF_018292145.1_ASM1829214v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016163707,0.9838363
EHA03390_bin.20.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.027955472,0.9720445
GCF_003469715.1_ASM346971v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016442716,0.9835573
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.024920821,0.9750792
GCA_022771305.1_ASM2277130v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016330719,0.9836693
EHA00539_bin.6.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.022348404,0.9776516
GCA_030844705.1_ASM3084470v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.017712176,0.9822878
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.02768892,0.9723111
GCA_022784765.1_ASM2278476v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.025080502,0.9749195
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.010826886,0.9891731
EHA03306_bin.55.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.022204995,0.977795
GCA_030844325.1_ASM3084432v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016108394,0.9838916
GCA_030842445.1_ASM3084244v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.016725123,0.9832749
EHA04588_bin.13.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.021991313,0.9780087
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.02751261,0.9724874
EHA03349_bin.40.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.021499872,0.9785001
GCA_008680675.1_ASM868067v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.02390629,0.9760937
GCA_030839725.1_ASM3083972v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.017534912,0.9824651
EHA01845_bin.103.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01567018,0.9843298
GCA_009774835.1_ASM977483v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.026648402,0.9733516
GCA_020809955.1_ASM2080995v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015888214,0.9841118
GCF_003468605.1_ASM346860v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014559209,0.9854408
GCF_019733675.1_ASM1973367v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.01911807,0.9808819
EHA01958_bin.190.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0137985945,0.9862014
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.011044383,0.9889556
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.024136782,0.9758632
EHA01281_bin.18.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.014766514,0.9852335
GCA_030841945.1_ASM3084194v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015833497,0.9841665
GCF_003471825.1_ASM347182v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015507996,0.984492
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.012587488,0.9874125
EHA03351_bin.43.fa,GCF_018289335.1_ASM1828933v1_genomic.fna,0.015134215,0.9848658
GCF_003469235.1_ASM346923v1_genomic.fna,GCF_018289335.1_ASM1828933v1_genomic.fna,0.0171265,0.9828735
GCA_030839525.1_ASM3083952v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.027866304,0.9721337
EHA04680_bin.8.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.027337492,0.9726625
EHA04575_bin.10.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.008888602,0.9911114
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.04017341,0.9598266
EHA00535_bin.6.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.0334751,0.9665249
EHA00531_bin.1.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.02768892,0.9723111
GCF_003439415.1_ASM343941v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.0046114326,0.99538857
EHA03376_bin.12.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.025402784,0.9745972
GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.025241077,0.9747589
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.016386628,0.9836134
GCA_025757725.1_ASM2575772v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.014818728,0.9851813
GCF_003437495.1_ASM343749v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.0036076307,0.99639237
GCF_001405775.1_13414_6_6_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.015561879,0.9844381
GCF_003467575.1_ASM346757v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.016611695,0.9833883
EHA01439_bin.44.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.02115482,0.9788452
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.025241077,0.9747589
GCA_022776965.1_ASM2277696v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.023753703,0.9762463
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.015293598,0.9847064
GCF_001406015.1_14207_7_71_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.028405726,0.9715943
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.015616,0.984384
GCF_018288975.1_ASM1828897v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.016498923,0.9835011
GCF_022835355.1_ASM2283535v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,2.3841858e-05,0.99997616
EHA03161_bin.52.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.014150202,0.9858498
GCF_018289335.1_ASM1828933v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.01789093,0.98210907
GCF_022835335.1_ASM2283533v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.0,1.0
GCA_030842705.1_ASM3084270v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.015507996,0.984492
GCF_018784195.1_ASM1878419v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.0054113865,0.9945886
EHA05111_bin.128.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.015616,0.984384
GCA_014870645.1_ASM1487064v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.015028477,0.9849715
GCA_008679285.1_ASM867928v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.01605308,0.9839469
GCA_030843875.1_ASM3084387v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.028224707,0.9717753
EHA00726_bin.13.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.003966093,0.9960339
EHA03288_bin.14.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.005087137,0.99491286
GCF_003475725.1_ASM347572v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.017712176,0.9822878
EHA02500_bin.116.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.029235482,0.9707645
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.022492707,0.9775073
GCA_022774455.1_ASM2277445v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.004393697,0.9956063
EHA00928_bin.90.fa,GCF_022835335.1_ASM2283533v1_genomic.fna,0.02904892,0.9709511
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.016108394,0.9838916
GCF_003459965.1_ASM345996v1_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.02622658,0.9737734
GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic.fna,GCF_022835335.1_ASM2283533v1_genomic.fna,0.0034018755,0.9965981
