species	mag	gene	entry	identity	length	mismatches	gaps	query_start	query_end	target_start	target_end	evalue	bitscore	identity_percent	VF_id	vf	vf_type
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000006.1_298	VFG008163(gb|WP_003893447)	0.25	270	179	0	23	262	48	317	1.474e-13	72	25.0	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium smegmatis str. MC2 155]	Mycobacterium smegmatis str. MC2 155
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000007.1_128	VFG019545(gb|WP_000874769)	0.305	282	192	0	2	278	4	285	1.0549999999999999e-23	102	30.5	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori Shi470]	Helicobacter pylori Shi470
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000009.1_1	VFG044156(gb|WP_011063602)	0.245	273	201	0	13	285	20	286	2.388e-07	53	24.5	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000009.1_52	VFG018691(gb|WP_012232117)	0.201	448	324	0	307	754	303	709	3.488e-14	78	20.1	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000010.1_42	VFG044157(gb|WP_011063603)	0.325	132	87	0	46	175	33	164	5.459e-12	64	32.5	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000011.1_54	VFG002233(gb|WP_011181129)	0.214	448	319	0	308	755	303	709	8.694e-12	70	21.4	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella henselae str. Houston-1]	Bartonella henselae str. Houston-1
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000014.1_21	VFG003820(gb|WP_000666334)	0.333	109	71	0	169	277	103	210	4.702e-08	55	33.300000000000004	VF0321	(ssrB) two component system response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000015.1_17	VFG044151(gb|WP_011063597)	0.227	337	259	0	147	483	95	430	5.481e-10	63	22.7	VF0940	(PFL_RS27270) TolC family outer membrane protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000015.1_3	VFG044157(gb|WP_011063603)	0.285	133	89	0	38	170	31	156	3.747e-09	56	28.499999999999996	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000015.1_74	VFG006510(gb|WP_011577936)	0.244	134	96	0	121	254	173	300	4.158e-08	55	24.4	VF0057	(futB) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter acinonychis str. Sheeba]	Helicobacter acinonychis str. Sheeba
bacteroides_fragilis	GCF_015556305.1	NZ_JADNMB010000021.1_2	VFG044157(gb|WP_011063603)	0.308	131	89	0	54	182	33	163	7.68e-11	61	30.8	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000002.1_61	VFG019545(gb|WP_000874769)	0.285	281	199	0	19	298	4	284	1.139e-26	112	28.499999999999996	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori Shi470]	Helicobacter pylori Shi470
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000003.1_180	VFG044157(gb|WP_011063603)	0.28	131	92	0	45	173	33	163	1.816e-11	63	28.000000000000004	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000005.1_154	VFG003820(gb|WP_000666334)	0.333	109	71	0	169	277	103	210	4.702e-08	55	33.300000000000004	VF0321	(ssrB) two component system response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000007.1_11	VFG035339(gb|WP_024261658)	0.239	268	197	0	1090	1349	226	493	3.613e-06	52	23.9	VF1120	(EC042_RS24290) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O44:H18 042]	Escherichia coli O44:H18 042
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000007.1_110	VFG008163(gb|WP_003893447)	0.25	270	179	0	23	262	48	317	1.474e-13	72	25.0	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium smegmatis str. MC2 155]	Mycobacterium smegmatis str. MC2 155
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000007.1_71	VFG048430(gb|WP_012968726)	0.25	339	223	0	58	355	189	527	1.371e-13	73	25.0	VF0562	(entE) enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000010.1_32	VFG044156(gb|WP_011063602)	0.245	273	201	0	13	285	20	286	2.388e-07	53	24.5	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000012.1_59	VFG044157(gb|WP_011063603)	0.256	141	100	0	74	209	25	165	3.219e-06	48	25.6	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000014.1_106	VFG044151(gb|WP_011063597)	0.227	337	259	0	147	483	95	430	5.481e-10	63	22.7	VF0940	(PFL_RS27270) TolC family outer membrane protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000014.1_49	VFG006510(gb|WP_011577936)	0.244	134	96	0	121	254	173	300	4.158e-08	55	24.4	VF0057	(futB) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter acinonychis str. Sheeba]	Helicobacter acinonychis str. Sheeba
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000016.1_43	VFG044157(gb|WP_011063603)	0.325	132	87	0	46	175	33	164	5.459e-12	64	32.5	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000017.1_88	VFG006506(gb|WP_011116615)	0.268	187	122	0	67	253	45	212	2.277e-13	72	26.8	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000022.1_48	VFG019545(gb|WP_000874769)	0.338	266	174	0	2	265	4	269	1.173e-33	132	33.800000000000004	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori Shi470]	Helicobacter pylori Shi470
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000022.1_49	VFG019539(gb|WP_000487425)	0.36	97	60	0	183	276	219	315	5.094e-07	52	36.0	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori P12]	Helicobacter pylori P12
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000024.1_98	VFG016686(gb|WP_011179726)	0.206	448	322	0	307	754	303	709	1.144e-14	79	20.599999999999998	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella quintana str. Toulouse]	Bartonella quintana str. Toulouse
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000028.1_5	VFG000308(gb|WP_000487428)	0.415	65	36	0	184	248	222	284	9.379e-07	51	41.5	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori 26695]	Helicobacter pylori 26695
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000036.1_14	VFG018691(gb|WP_012232117)	0.201	448	324	0	307	754	303	709	3.463e-14	78	20.1	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000036.1_44	VFG044157(gb|WP_011063603)	0.285	133	89	0	38	170	31	156	3.747e-09	56	28.499999999999996	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000039.1_31	VFG005440(gb|WP_011529067)	0.24	360	262	0	54	399	19	378	2.2110000000000002e-20	95	24.0	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS10750]	Streptococcus pyogenes MGAS10750
bacteroides_fragilis	GCF_015558985.1	NZ_JADMPD010000045.1_2	VFG044157(gb|WP_011063603)	0.301	131	89	0	54	182	33	163	2.597e-10	60	30.099999999999998	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000001.1_238	VFG044157(gb|WP_011063603)	0.28	131	92	0	45	173	33	163	1.816e-11	63	28.000000000000004	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000004.1_156	VFG044157(gb|WP_011063603)	0.263	141	99	0	74	209	25	165	3.219e-06	48	26.3	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000013.1_16	VFG044151(gb|WP_011063597)	0.227	337	259	0	147	483	95	430	4.145e-10	63	22.7	VF0940	(PFL_RS27270) TolC family outer membrane protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000013.1_2	VFG044157(gb|WP_011063603)	0.285	133	89	0	38	170	31	156	3.747e-09	56	28.499999999999996	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000013.1_73	VFG006510(gb|WP_011577936)	0.244	134	96	0	121	254	173	300	4.158e-08	55	24.4	VF0057	(futB) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter acinonychis str. Sheeba]	Helicobacter acinonychis str. Sheeba
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000014.1_75	VFG044156(gb|WP_011063602)	0.245	273	201	0	13	285	20	286	2.388e-07	53	24.5	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000016.1_17	VFG016686(gb|WP_011179726)	0.203	448	324	0	307	754	303	709	3.161e-13	74	20.3	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella quintana str. Toulouse]	Bartonella quintana str. Toulouse
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000020.1_7	VFG018691(gb|WP_012232117)	0.212	448	320	0	307	754	303	709	8.692e-15	79	21.2	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000021.1_37	VFG003820(gb|WP_000666334)	0.333	109	71	0	169	277	103	210	4.702e-08	55	33.300000000000004	VF0321	(ssrB) two component system response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000025.1_78	VFG008163(gb|WP_003893447)	0.25	270	179	0	23	262	48	317	1.474e-13	72	25.0	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium smegmatis str. MC2 155]	Mycobacterium smegmatis str. MC2 155
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000031.1_42	VFG044157(gb|WP_011063603)	0.325	132	87	0	46	175	33	164	5.459e-12	64	32.5	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000033.1_2	VFG044157(gb|WP_011063603)	0.301	131	89	0	54	182	33	163	2.597e-10	60	30.099999999999998	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000034.1_11	VFG005446(gb|WP_011285235)	0.24	349	257	0	51	399	40	378	2.2110000000000002e-20	95	24.0	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000040.1_36	VFG019544(gb|WP_000874846)	0.304	286	194	0	3	288	5	284	1.706e-28	117	30.4	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori P12]	Helicobacter pylori P12
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000043.1_23	VFG035339(gb|WP_024261658)	0.238	356	234	0	15	322	210	565	9.137e-14	74	23.799999999999997	VF1120	(EC042_RS24290) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O44:H18 042]	Escherichia coli O44:H18 042
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000053.1_12	VFG018072(gb|WP_002866284)	0.364	358	226	0	1	358	1	357	4.92e-64	224	36.4	VF0720	(pseA) pseudaminic acid biosynthesis PseA protein [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
bacteroides_fragilis	GCF_015560515.1	NZ_JADMRZ010000053.1_18	VFG012026(gb|WP_002867655)	0.542	330	150	0	3	332	4	332	6.730000000000001e-108	350	54.2	VF0720	(neuB2) N,N'-diacetyllegionaminate synthase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni RM1221]	Campylobacter jejuni RM1221
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000001.1_125	VFG018691(gb|WP_012232117)	0.212	442	317	0	312	753	307	709	1.055e-10	66	21.2	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000001.1_9	VFG019545(gb|WP_000874769)	0.302	279	191	0	8	286	10	283	6.373e-25	106	30.2	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori Shi470]	Helicobacter pylori Shi470
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000002.1_253	VFG017821(gb|WP_011989725)	0.495	329	165	0	3	331	11	338	5.561999999999999e-103	336	49.5	VF0720	(pseI) N-acetylneuraminic acid synthetase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. doylei 269.97]	Campylobacter jejuni subsp. doylei 269.97
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000002.1_259	VFG012005(gb|WP_002850705)	0.566	319	137	0	1	319	1	317	7.419e-113	365	56.599999999999994	VF0720	(pseB) UDP-GlcNAc-specific C4,6 dehydratase/C5 epimerase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter fetus subsp. fetus 82-40]	Campylobacter fetus subsp. fetus 82-40
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000002.1_367	VFG044156(gb|WP_011063602)	0.245	273	201	0	13	285	20	286	2.388e-07	53	24.5	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000004.1_50	VFG019544(gb|WP_000874846)	0.268	281	182	0	8	256	10	290	9.209e-19	88	26.8	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori P12]	Helicobacter pylori P12
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000007.1_103	VFG048430(gb|WP_012968726)	0.255	339	221	0	58	355	189	527	1.029e-14	77	25.5	VF0562	(entE) enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000007.1_132	VFG008163(gb|WP_003893447)	0.246	270	180	0	23	262	48	317	3.588e-13	70	24.6	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium smegmatis str. MC2 155]	Mycobacterium smegmatis str. MC2 155
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000009.1_48	VFG044157(gb|WP_011063603)	0.28	131	92	0	45	173	33	163	1.816e-11	63	28.000000000000004	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000011.1_16	VFG016686(gb|WP_011179726)	0.203	448	324	0	307	754	303	709	1.819e-13	75	20.3	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella quintana str. Toulouse]	Bartonella quintana str. Toulouse
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000012.1_25	VFG003820(gb|WP_000666334)	0.333	109	71	0	169	277	103	210	4.702e-08	55	33.300000000000004	VF0321	(ssrB) two component system response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150
bacteroides_fragilis	GCF_015669295.1	NZ_JADOZX010000012.1_39	VFG044156(gb|WP_011063602)	0.261	179	124	0	120	288	130	308	1.651e-10	63	26.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
