persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
EHA00928_bin.90_CDS_0157	0.0	1.0	True
EHA00928_bin.90_CDS_0310	0.0	1.0	True
EHA00928_bin.90_CDS_0393	0.0	1.0	True
EHA00928_bin.90_CDS_0441	0.0	1.0	True
EHA00928_bin.90_CDS_0793	0.0	1.0	True
EHA00928_bin.90_CDS_0864	0.0	1.065	True
EHA00928_bin.90_CDS_1335	0.0	1.0	True
EHA00928_bin.90_CDS_1401	0.011	1.011	True
EHA00928_bin.90_CDS_1510	0.0	1.0	True
EHA00928_bin.90_CDS_1609	0.0	1.0	True
EHA00928_bin.90_CDS_1640	0.0	1.022	True
EHA00928_bin.90_CDS_1654	0.0	1.0	True
EHA00928_bin.90_CDS_1839	0.0	1.06	True
EHA00928_bin.90_CDS_2013	0.0	1.0	True
EHA00928_bin.90_CDS_2234	0.0	1.0	True
EHA00928_bin.90_CDS_2330	0.0	1.0	True
EHA00928_bin.90_CDS_2501	0.0	1.0	True
EHA00928_bin.90_CDS_2594	0.0	1.0	True
EHA00928_bin.90_CDS_2641	0.0	1.0	True
EHA00928_bin.90_CDS_2799	0.0	1.0	True
EHA00928_bin.90_CDS_2875	0.015	1.015	True
EHA00928_bin.90_CDS_3021	0.0	1.192	True
EHA01202_bin.66_CDS_0254	0.0	1.0	True
EHA01202_bin.66_CDS_0476	0.0	1.0	True
EHA01202_bin.66_CDS_0922	0.0	1.0	True
EHA01202_bin.66_CDS_0970	0.0	1.011	True
EHA01202_bin.66_CDS_2112	0.0	1.011	True
EHA01202_bin.66_CDS_2399	0.0	1.0	True
EHA01202_bin.66_CDS_2491	0.0	1.0	True
EHA01281_bin.18_CDS_0787	0.207	1.826	False
EHA01281_bin.18_CDS_0851	0.0	1.067	True
EHA01281_bin.18_CDS_0936	0.0	1.0	True
EHA01281_bin.18_CDS_1069	0.0	1.011	True
EHA01281_bin.18_CDS_1071	0.011	1.011	True
EHA01281_bin.18_CDS_1115	0.0	1.0	True
EHA01281_bin.18_CDS_1398	0.0	1.011	True
EHA01281_bin.18_CDS_1470	0.0	1.0	True
EHA01281_bin.18_CDS_1585	0.0	1.011	True
EHA01281_bin.18_CDS_1642	0.0	1.034	True
EHA01281_bin.18_CDS_2607	0.0	1.011	True
EHA01281_bin.18_CDS_2663	0.0	1.0	True
EHA01281_bin.18_CDS_2805	0.0	1.0	True
EHA01281_bin.18_CDS_2987	0.0	1.0	True
EHA01281_bin.18_CDS_3128	0.0	1.0	True
EHA01439_bin.44_CDS_0083	0.0	1.108	True
EHA01439_bin.44_CDS_0444	0.0	1.0	True
EHA01439_bin.44_CDS_0659	0.0	1.0	True
EHA01439_bin.44_CDS_1013	0.0	1.0	True
EHA01439_bin.44_CDS_1143	0.0	1.0	True
EHA01439_bin.44_CDS_1343	0.0	1.011	True
EHA01439_bin.44_CDS_1578	0.0	1.012	True
EHA01439_bin.44_CDS_1789	0.0	1.0	True
EHA01439_bin.44_CDS_2135	0.0	1.0	True
EHA01439_bin.44_CDS_2169	0.935	3.409	False
EHA01439_bin.44_CDS_3196	0.0	1.0	True
EHA01634_bin.14_CDS_0134	0.0	1.0	True
EHA01634_bin.14_CDS_0315	0.0	1.118	True
EHA01634_bin.14_CDS_0615	0.0	1.0	True
EHA01634_bin.14_CDS_0665	0.0	1.0	True
EHA01634_bin.14_CDS_0709	0.0	1.0	True
EHA01634_bin.14_CDS_1013	0.0	1.0	True
EHA01634_bin.14_CDS_1647	0.0	1.012	True
EHA01634_bin.14_CDS_2190	0.0	1.0	True
EHA01845_bin.103_CDS_0636	0.022	1.022	True
EHA01845_bin.103_CDS_0645	0.0	1.0	True
EHA01845_bin.103_CDS_0769	0.021	1.021	True
EHA01845_bin.103_CDS_2505	0.0	1.011	True
EHA01958_bin.190_CDS_0160	0.0	1.0	True
EHA01958_bin.190_CDS_0650	0.0	1.022	True
EHA01958_bin.190_CDS_1437	0.0	1.011	True
EHA01958_bin.190_CDS_1479	0.0	1.011	True
EHA01958_bin.190_CDS_1999	0.0	1.034	True
EHA01958_bin.190_CDS_2071	0.0	1.0	True
EHA01958_bin.190_CDS_2599	0.0	1.0	True
EHA01958_bin.190_CDS_2639	0.0	1.0	True
EHA02500_bin.116_CDS_0137	0.0	1.0	True
EHA02500_bin.116_CDS_0407	0.0	1.011	True
EHA02500_bin.116_CDS_0410	0.0	1.011	True
EHA02500_bin.116_CDS_2074	0.0	1.011	True
EHA03161_bin.52_CDS_1037	0.0	1.0	True
EHA03161_bin.52_CDS_2364	0.0	1.022	True
EHA03288_bin.14_CDS_0793	0.0	1.0	True
EHA03288_bin.14_CDS_0850	0.0	1.022	True
EHA03288_bin.14_CDS_1629	0.0	1.011	True
EHA03288_bin.14_CDS_1965	0.0	1.0	True
EHA03288_bin.14_CDS_2150	0.0	1.0	True
EHA03288_bin.14_CDS_2558	0.0	1.011	True
EHA03288_bin.14_CDS_3521	0.0	1.0	True
EHA03306_bin.55_CDS_0625	0.0	1.0	True
EHA03306_bin.55_CDS_1241	0.0	1.0	True
EHA03306_bin.55_CDS_1864	0.0	1.0	True
EHA03306_bin.55_CDS_1987	0.0	1.011	True
EHA03306_bin.55_CDS_2322	0.022	1.022	True
EHA03349_bin.40_CDS_0633	0.0	1.0	True
EHA03349_bin.40_CDS_0913	0.0	1.0	True
EHA03349_bin.40_CDS_1259	0.0	1.011	True
EHA03349_bin.40_CDS_1286	0.011	1.011	True
EHA03349_bin.40_CDS_1675	0.0	1.0	True
EHA03349_bin.40_CDS_1873	0.0	1.0	True
EHA03349_bin.40_CDS_1934	0.0	1.0	True
EHA03349_bin.40_CDS_2050	0.0	1.0	True
EHA03349_bin.40_CDS_2286	0.011	1.011	True
EHA03349_bin.40_CDS_2366	0.0	1.0	True
EHA03349_bin.40_CDS_2861	0.0	1.0	True
EHA03376_bin.12_CDS_0463	0.012	1.037	True
EHA03376_bin.12_CDS_2933	0.0	1.013	True
EHA03376_bin.12_CDS_3063	0.0	1.044	True
EHA03376_bin.12_CDS_3760	0.0	1.0	True
EHA03390_bin.20_CDS_0232	0.0	1.0	True
EHA03390_bin.20_CDS_0312	0.891	3.826	False
EHA03390_bin.20_CDS_0553	0.0	1.0	True
EHA03390_bin.20_CDS_0638	0.0	1.023	True
EHA03390_bin.20_CDS_0956	0.0	1.0	True
EHA03390_bin.20_CDS_1058	0.0	1.011	True
EHA03390_bin.20_CDS_1268	0.0	1.033	True
EHA03390_bin.20_CDS_1352	0.0	1.0	True
EHA03390_bin.20_CDS_1387	0.0	1.0	True
EHA03390_bin.20_CDS_1933	0.0	1.0	True
EHA03390_bin.20_CDS_2482	0.0	1.0	True
EHA03390_bin.20_CDS_3060	0.0	1.0	True
EHA03390_bin.20_CDS_3263	0.0	1.011	True
EHA03390_bin.20_CDS_3701	0.0	1.011	True
EHA04575_bin.10_CDS_1815	0.0	1.0	True
EHA04575_bin.10_CDS_1847	0.0	1.0	True
EHA04588_bin.13_CDS_1130	0.0	1.0	True
EHA04588_bin.13_CDS_2944	0.0	1.0	True
EHA04588_bin.13_CDS_3135	0.0	1.012	True
EHA04588_bin.13_CDS_3148	0.0	1.0	True
EHA04680_bin.8_CDS_0428	0.0	1.011	True
EHA04680_bin.8_CDS_0828	0.0	1.0	True
EHA04680_bin.8_CDS_0961	0.0	1.0	True
EHA04680_bin.8_CDS_1066	0.022	1.033	True
EHA04680_bin.8_CDS_1680	0.0	1.011	True
EHA04680_bin.8_CDS_1813	0.0	1.0	True
EHA04680_bin.8_CDS_2183	0.0	1.0	True
EHA04680_bin.8_CDS_2317	0.0	1.0	True
EHA04680_bin.8_CDS_3688	0.0	1.011	True
EHA04680_bin.8_CDS_3883	0.0	1.0	True
EHA04680_bin.8_CDS_4044	0.0	1.0	True
EHA04696_bin.132_CDS_0235	0.022	1.022	True
GCA_003464145.1_ASM346414v1_genomic_CDS_0139	0.484	1.516	False
GCA_003464145.1_ASM346414v1_genomic_CDS_0742	0.0	1.0	True
GCA_003464145.1_ASM346414v1_genomic_CDS_0912	0.0	1.0	True
GCA_003464145.1_ASM346414v1_genomic_CDS_2114	0.0	1.0	True
GCA_003464145.1_ASM346414v1_genomic_CDS_2355	0.0	1.0	True
GCA_003464145.1_ASM346414v1_genomic_CDS_2608	0.0	1.0	True
GCA_003464145.1_ASM346414v1_genomic_CDS_2732	0.0	1.0	True
GCA_003464145.1_ASM346414v1_genomic_CDS_3129	0.011	1.011	True
GCA_003464145.1_ASM346414v1_genomic_CDS_4240	0.0	1.0	True
GCA_008679285.1_ASM867928v1_genomic_CDS_0394	0.0	1.0	True
GCA_008679285.1_ASM867928v1_genomic_CDS_2201	0.0	1.0	True
GCA_008679285.1_ASM867928v1_genomic_CDS_2468	0.0	1.0	True
GCA_008679655.1_ASM867965v1_genomic_CDS_0596	0.0	1.0	True
GCA_008679655.1_ASM867965v1_genomic_CDS_0844	0.0	1.054	True
GCA_008679655.1_ASM867965v1_genomic_CDS_1851	0.0	1.0	True
GCA_008679655.1_ASM867965v1_genomic_CDS_2851	0.0	1.011	True
GCA_008679655.1_ASM867965v1_genomic_CDS_3027	0.0	1.0	True
GCA_008679655.1_ASM867965v1_genomic_CDS_3769	0.0	1.0	True
GCA_008680675.1_ASM868067v1_genomic_CDS_0079	0.0	1.0	True
GCA_008680675.1_ASM868067v1_genomic_CDS_0096	0.0	1.0	True
GCA_008680675.1_ASM868067v1_genomic_CDS_0132	0.0	1.0	True
GCA_008680675.1_ASM868067v1_genomic_CDS_0372	0.0	1.161	True
GCA_008680675.1_ASM868067v1_genomic_CDS_1260	0.811	2.367	False
GCA_008680675.1_ASM868067v1_genomic_CDS_1615	0.0	1.0	True
GCA_008680675.1_ASM868067v1_genomic_CDS_3709	0.013	1.013	True
GCA_009774835.1_ASM977483v1_genomic_CDS_0712	0.0	1.024	True
GCA_009774835.1_ASM977483v1_genomic_CDS_1072	0.0	1.0	True
GCA_009774835.1_ASM977483v1_genomic_CDS_1138	0.0	1.044	True
GCA_009774835.1_ASM977483v1_genomic_CDS_1356	0.0	1.0	True
GCA_009774835.1_ASM977483v1_genomic_CDS_1882	0.282	1.324	False
GCA_009774835.1_ASM977483v1_genomic_CDS_3417	0.967	4.641	False
GCA_014870645.1_ASM1487064v1_genomic_CDS_0584	0.0	1.0	True
GCA_014870645.1_ASM1487064v1_genomic_CDS_0642	0.0	1.0	True
GCA_014870645.1_ASM1487064v1_genomic_CDS_2185	0.0	1.011	True
GCA_014870645.1_ASM1487064v1_genomic_CDS_2456	0.0	1.0	True
GCA_014870645.1_ASM1487064v1_genomic_CDS_2929	0.022	1.022	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0007	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0041	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0084	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0109	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0143	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0158	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0162	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0170	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0242	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0266	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0349	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0419	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0443	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0462	0.0	1.011	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0464	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0589	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0600	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0678	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0735	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0872	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0894	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0955	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0982	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0987	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_0994	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1018	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1026	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1027	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1074	0.0	1.011	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1097	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1104	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1115	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1154	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1175	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1245	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1305	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1336	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1393	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1398	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1404	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1446	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1510	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1530	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1557	0.0	1.043	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1579	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1593	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1596	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1622	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1666	0.0	1.011	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1669	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1686	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1690	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1713	0.0	1.011	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1754	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1785	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1836	0.021	1.021	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1839	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1851	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1866	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1871	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1913	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_1924	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_2026	0.0	1.011	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_2074	0.0	1.0	True
GCA_015060925.1_ASM1506092v1_genomic_CDS_2082	0.0	1.011	True
GCA_020809955.1_ASM2080995v1_genomic_CDS_1521	0.0	1.0	True
GCA_020809955.1_ASM2080995v1_genomic_CDS_2238	0.0	1.022	True
GCA_020809955.1_ASM2080995v1_genomic_CDS_3045	0.0	1.0	True
GCA_022774455.1_ASM2277445v1_genomic_CDS_0866	0.0	1.0	True
GCA_022776965.1_ASM2277696v1_genomic_CDS_1009	0.0	1.011	True
GCA_022776965.1_ASM2277696v1_genomic_CDS_2693	0.0	1.046	True
GCA_022784765.1_ASM2278476v1_genomic_CDS_0204	0.0	1.037	True
GCA_022784765.1_ASM2278476v1_genomic_CDS_0503	0.0	1.0	True
GCA_022784765.1_ASM2278476v1_genomic_CDS_3480	0.0	1.0	True
GCA_022784765.1_ASM2278476v1_genomic_CDS_3940	0.0	1.0	True
GCA_030839525.1_ASM3083952v1_genomic_CDS_2337	0.0	1.011	True
GCA_030839725.1_ASM3083972v1_genomic_CDS_0130	0.0	1.0	True
GCA_030839725.1_ASM3083972v1_genomic_CDS_2715	0.0	1.0	True
GCA_030841945.1_ASM3084194v1_genomic_CDS_0442	0.0	1.0	True
GCA_030843875.1_ASM3084387v1_genomic_CDS_0896	0.0	1.0	True
GCA_030844325.1_ASM3084432v1_genomic_CDS_1231	0.0	1.0	True
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic_CDS_0464	0.0	1.032	True
GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic_CDS_2596	0.0	1.032	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_0194	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_0714	0.013	1.013	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_1018	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_1042	0.0	1.022	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_1504	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_1651	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_2105	0.0	1.011	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_2204	0.0	1.022	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_2333	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_2356	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_2607	0.0	1.011	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_2648	0.0	1.011	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_3238	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_3267	0.0	1.033	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_3423	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_3443	0.0	1.0	True
GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic_CDS_4043	0.0	1.0	True
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic_CDS_0826	0.0	1.011	True
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic_CDS_1084	0.0	1.0	True
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic_CDS_1952	0.0	1.011	True
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic_CDS_2717	0.0	1.0	True
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic_CDS_2777	0.0	1.0	True
GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic_CDS_3938	0.105	1.724	False
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic_CDS_0422	0.0	1.022	True
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic_CDS_0571	0.0	1.022	True
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic_CDS_0572	0.0	1.0	True
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic_CDS_2420	0.0	1.0	True
GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic_CDS_2487	0.0	1.0	True
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic_CDS_0554	0.0	1.276	True
GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic_CDS_3051	0.0	1.0	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_0671	0.0	1.022	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_0762	0.0	1.0	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_0910	0.0	1.0	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_1141	0.0	1.0	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_1432	0.0	1.022	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_1728	0.0	1.0	True
GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic_CDS_2661	0.0	1.0	True
GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic_CDS_2182	0.011	1.011	True
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic_CDS_0136	0.0	1.0	True
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic_CDS_0137	0.0	1.0	True
GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic_CDS_1232	0.0	1.0	True
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic_CDS_0169	0.0	1.0	True
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic_CDS_2683	0.0	1.0	True
GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic_CDS_2852	0.0	1.013	True
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic_CDS_0439	0.0	1.0	True
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic_CDS_2318	0.0	1.0	True
GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic_CDS_2972	0.0	1.011	True
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic_CDS_1107	0.0	1.0	True
GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic_CDS_3603	0.0	1.022	True
GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic_CDS_2091	0.022	1.022	True
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic_CDS_0333	0.0	1.0	True
GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic_CDS_3009	0.298	1.404	False
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic_CDS_0928	0.0	1.011	True
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic_CDS_0978	0.0	1.0	True
GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic_CDS_2511	0.0	1.0	True
GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic_CDS_1623	0.0	1.0	True
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic_CDS_0684	0.0	1.0	True
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic_CDS_0736	0.0	1.0	True
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic_CDS_1111	0.0	1.0	True
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic_CDS_2782	0.0	1.011	True
GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic_CDS_3393	0.0	1.0	True
GCF_001405775.1_13414_6_6_genomic_CDS_2454	0.0	1.0	True
GCF_001405935.1_13414_6_56_genomic_CDS_0148	0.0	1.0	True
GCF_001405935.1_13414_6_56_genomic_CDS_2045	0.0	1.065	True
GCF_001405935.1_13414_6_56_genomic_CDS_3424	0.0	1.0	True
GCF_001405935.1_13414_6_56_genomic_CDS_3838	0.011	1.011	True
GCF_001406015.1_14207_7_71_genomic_CDS_0612	0.707	1.957	False
GCF_001406015.1_14207_7_71_genomic_CDS_1116	0.0	1.0	True
GCF_001406015.1_14207_7_71_genomic_CDS_2578	0.0	1.0	True
GCF_001406015.1_14207_7_71_genomic_CDS_3212	0.0	1.011	True
GCF_001406015.1_14207_7_71_genomic_CDS_3938	0.0	1.0	True
GCF_001406015.1_14207_7_71_genomic_CDS_4159	0.0	1.0	True
GCF_003459965.1_ASM345996v1_genomic_CDS_1375	0.0	1.0	True
GCF_003467575.1_ASM346757v1_genomic_CDS_1505	0.0	1.0	True
GCF_003467575.1_ASM346757v1_genomic_CDS_1531	0.0	1.0	True
GCF_003467575.1_ASM346757v1_genomic_CDS_3693	0.87	1.87	False
GCF_003468605.1_ASM346860v1_genomic_CDS_0087	0.0	1.055	True
GCF_003469775.1_ASM346977v1_genomic_CDS_0177	0.0	1.011	True
GCF_003469775.1_ASM346977v1_genomic_CDS_1771	0.0	1.0	True
GCF_003469775.1_ASM346977v1_genomic_CDS_2733	0.0	1.045	True
GCF_003469775.1_ASM346977v1_genomic_CDS_3267	0.0	1.0	True
GCF_003469775.1_ASM346977v1_genomic_CDS_3590	0.0	1.0	True
GCF_003469775.1_ASM346977v1_genomic_CDS_3796	0.0	1.0	True
GCF_003469775.1_ASM346977v1_genomic_CDS_3833	0.0	1.0	True
GCF_003469775.1_ASM346977v1_genomic_CDS_4084	0.0	1.011	True
GCF_003471825.1_ASM347182v1_genomic_CDS_4449	0.761	2.217	False
GCF_003474765.1_ASM347476v1_genomic_CDS_0212	0.0	1.0	True
GCF_003474765.1_ASM347476v1_genomic_CDS_4074	0.0	1.068	True
GCF_003475725.1_ASM347572v1_genomic_CDS_3906	0.012	1.037	True
GCF_003475725.1_ASM347572v1_genomic_CDS_4031	0.0	1.0	True
GCF_018289335.1_ASM1828933v1_genomic_CDS_2257	0.0	1.011	True
GCF_018292145.1_ASM1829214v1_genomic_CDS_1216	0.0	1.075	True
GCF_018292145.1_ASM1829214v1_genomic_CDS_2332	0.0	1.0	True
GCF_018587995.1_ASM1858799v1_genomic_CDS_1931	0.0	1.0	True
GCF_018784195.1_ASM1878419v1_genomic_CDS_3123	0.0	1.0	True
GCF_018784195.1_ASM1878419v1_genomic_CDS_4053	0.0	1.0	True
GCF_020687325.1_ASM2068732v1_genomic_CDS_1074	0.0	1.011	True
GCF_020687325.1_ASM2068732v1_genomic_CDS_3575	0.0	1.0	True
GCF_020687325.1_ASM2068732v1_genomic_CDS_4009	0.0	1.0	True
GCF_022835355.1_ASM2283535v1_genomic_CDS_2177	0.0	1.0	True
GCF_029369685.1_ASM2936968v1_genomic_CDS_0288	0.0	1.011	True
GCF_029369685.1_ASM2936968v1_genomic_CDS_0344	0.0	1.0	True
